id,date,title,clean_text,corpus_source,sentiment_score,readability_index
3081,2022-04-29T00:00:00Z,Ambulance Waiting Times (Local Reporting) Bill,Title: Ambulance Waiting Times (Local Reporting) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.42
2961,2022-04-29T00:00:00Z,Asylum Seekers (Return to Safe Countries) Bill,Title: Asylum Seekers (Return to Safe Countries) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,16.34
3016,2022-04-29T00:00:00Z,Bereavement (Leave and Pay) Bill,Title: Bereavement (Leave and Pay) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.05,14.99
3054,2022-04-29T00:00:00Z,Bereavement Leave and Pay (Stillborn and Miscarried Babies) Bill,Title: Bereavement Leave and Pay (Stillborn and Miscarried Babies) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-1.05,16.4
3146,2022-04-29T00:00:00Z,Breast Screening Bill,Title: Breast Screening Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
2915,2022-04-29T00:00:00Z,British Sign Language Act 2022,Title: British Sign Language Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.99
3038,2022-04-29T00:00:00Z,Button Batteries (Safety) Bill,Title: Button Batteries (Safety) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.01
2977,2022-04-29T00:00:00Z,Channel 4 (Privatisation) Bill,Title: Channel 4 (Privatisation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
3111,2022-04-29T00:00:00Z,Charities (Income Source Statements) Bill,Title: Charities (Income Source Statements) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
3031,2022-04-29T00:00:00Z,Children (Access to Treatment) Bill,Title: Children (Access to Treatment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,15.73
2937,2022-04-29T00:00:00Z,City of Bradford (Referendum on Shipley and Keighley) Bill,Title: City of Bradford (Referendum on Shipley and Keighley) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.99
2936,2022-04-29T00:00:00Z,Commercial Rent (Prohibition of Upward-Only Reviews) Bill,Title: Commercial Rent (Prohibition of Upward-Only Reviews) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,17.9
3084,2022-04-29T00:00:00Z,Community Wealth Fund Bill,Title: Community Wealth Fund Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.9,16.22
3102,2022-04-29T00:00:00Z,Consumer Protection (Double Charging) Bill,Title: Consumer Protection (Double Charging) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.94
2939,2022-04-29T00:00:00Z,Conversion Therapy (Prohibition) Bill,Title: Conversion Therapy (Prohibition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,19.37
3092,2022-04-29T00:00:00Z,Co-operatives (Employee Company Ownership) Bill,Title: Co-operatives (Employee Company Ownership) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,19.5
2901,2022-04-29T00:00:00Z,"Copyright (Rights and Remuneration of Musicians, Etc.) Bill","Title: Copyright (Rights and Remuneration of Musicians, Etc.) Bill | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,0.8,16.06
2949,2022-04-29T00:00:00Z,Crown Estate (Devolution to Wales) Bill,Title: Crown Estate (Devolution to Wales) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.2,16.03
2906,2022-04-29T00:00:00Z,Cultural Objects (Protection from Seizure) Act 2022,Title: Cultural Objects (Protection from Seizure) Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1,17
3037,2022-04-29T00:00:00Z,Dogs (Protection of Livestock) Bill,Title: Dogs (Protection of Livestock) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,15.73
2874,2022-04-29T00:00:00Z,Education (Environment and Sustainable Citizenship) Bill [HL],Title: Education (Environment and Sustainable Citizenship) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,20.93
2872,2022-04-29T00:00:00Z,Elderly Social Care (Insurance) Bill [HL],Title: Elderly Social Care (Insurance) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,16.72
2956,2022-04-29T00:00:00Z,Electoral Candidates (Age) Bill,Title: Electoral Candidates (Age) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
2912,2022-04-29T00:00:00Z,Taxis and Private Hire Vehicles (Disabled Persons) Act 2022,Title: Taxis and Private Hire Vehicles (Disabled Persons) Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.65,17.58
2879,2022-04-28T00:00:00Z,Age Assurance (Minimum Standards) Bill [HL],Title: Age Assurance (Minimum Standards) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,16.72
2891,2022-04-28T00:00:00Z,Age of Criminal Responsibility Bill [HL],Title: Age of Criminal Responsibility Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,18.11
2875,2022-04-28T00:00:00Z,Assisted Dying Bill [HL],Title: Assisted Dying Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,16.22
3095,2022-04-28T00:00:00Z,Commonwealth Parliamentary Association (Status) Bill [HL],Title: Commonwealth Parliamentary Association (Status) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.89
2898,2022-04-28T00:00:00Z,Constitutional Convention Bill [HL],Title: Constitutional Convention Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2,18.58
3056,2022-04-28T00:00:00Z,Construction (Retentions Abolition) Bill [HL],Title: Construction (Retentions Abolition) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.68
3033,2022-04-28T00:00:00Z,Divorce (Financial Provision) Bill [HL],Title: Divorce (Financial Provision) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,17.2
3085,2022-04-28T00:00:00Z,Duchy of Cornwall Bill [HL],Title: Duchy of Cornwall Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.99
3089,2022-04-28T00:00:00Z,Emissions Reduction (Local Authorities in London) Bill [HL],Title: Emissions Reduction (Local Authorities in London) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.53
2887,2022-04-28T00:00:00Z,Game Birds (Cage Breeding) Bill [HL],Title: Game Birds (Cage Breeding) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.2,13.95
2871,2022-04-28T00:00:00Z,Higher Education Cheating Services Prohibition Bill [HL],Title: Higher Education Cheating Services Prohibition Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-1.2,19.62
3096,2022-04-28T00:00:00Z,Lead Ammunition (Restriction) Bill [HL],Title: Lead Ammunition (Restriction) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.2
3115,2022-04-28T00:00:00Z,Learning Disabilities (Access to Services) Bill [HL],Title: Learning Disabilities (Access to Services) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,18.31
3082,2022-04-28T00:00:00Z,Mandatory Training on Learning Disabilities and Autism Bill [HL],Title: Mandatory Training on Learning Disabilities and Autism Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1,19.35
3075,2022-04-28T00:00:00Z,Modern Slavery (Victim Support) Bill [HL],Title: Modern Slavery (Victim Support) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,16.72
2890,2022-04-28T00:00:00Z,Office for Demographic Change Bill [HL],Title: Office for Demographic Change Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.03
2870,2022-04-28T00:00:00Z,Office of the Whistleblower Bill [HL],Title: Office of the Whistleblower Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.03
2884,2022-04-28T00:00:00Z,Onshore Wind Bill [HL],Title: Onshore Wind Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.65
3074,2022-04-28T00:00:00Z,Public Authority Algorithm Bill [HL],Title: Public Authority Algorithm Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,18.68
2888,2022-04-28T00:00:00Z,Representation of the People (Young People’s Enfranchisement) Bill [HL],Title: Representation of the People (Young People’s Enfranchisement) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,18.76
2882,2022-04-28T00:00:00Z,Sewage (Inland Waters) Bill [HL],Title: Sewage (Inland Waters) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.2,15.73
3119,2022-04-28T00:00:00Z,War Powers Bill [HL],Title: War Powers Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,14.65
2836,2022-04-21T00:00:00Z,Advanced Research and Invention Agency Act 2022,Title: Advanced Research and Invention Agency Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,17
2904,2022-04-19T00:00:00Z,Taxis and Private Hire Vehicles (Safeguarding and Road Safety) Act 2022,Title: Taxis and Private Hire Vehicles (Safeguarding and Road Safety) Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.2,17.13
2895,2022-04-05T00:00:00Z,Education (Careers Guidance in Schools) Act 2022,Title: Education (Careers Guidance in Schools) Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,16.34
3120,2022-03-28T00:00:00Z,Economic Crime (Transparency and Enforcement) Act 2022,Title: Economic Crime (Transparency and Enforcement) Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.7,18.31
2518,2022-03-28T00:00:00Z,Highgate Cemetery Act,Title: Highgate Cemetery Act | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.53
3124,2022-03-21T00:00:00Z,Supply and Appropriation (Anticipation and Adjustments) Act 2022,Title: Supply and Appropriation (Anticipation and Adjustments) Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,19.77
2921,2022-03-18T00:00:00Z,Unsolicited Explicit Images and Deepfake Pornography Bill,Title: Unsolicited Explicit Images and Deepfake Pornography Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,21.59
3032,2022-03-17T00:00:00Z,Public Service Pensions and Judicial Offices Act 2022,Title: Public Service Pensions and Judicial Offices Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17.28
3083,2022-03-16T00:00:00Z,Dyslexia Screening Bill,Title: Dyslexia Screening Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.68
3098,2022-03-11T00:00:00Z,Registration of Overseas Entities Bill,Title: Registration of Overseas Entities Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.68
3103,2022-03-08T00:00:00Z,Spiking (Offence) Bill,Title: Spiking (Offence) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0,16.84
2933,2022-03-07T00:00:00Z,Education Employment (Accompaniment to Hearings) Bill,Title: Education Employment (Accompaniment to Hearings) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,19.5
2866,2022-03-01T00:00:00Z,Dormant Assets Act 2022,Title: Dormant Assets Act 2022 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,15.43
3086,2022-02-24T00:00:00Z,Hares (Closed Season) Bill,Title: Hares (Closed Season) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.65
